S.No.,DIVISION,Distrcit ,Types of Institute,Type ,Institute Name,Trade/ Branch Name,Seats
1381,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - RATLAM, DIST - RATLAM",Computer Operator And Programming Assistant (NSQF),48
1382,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - RATLAM, DIST - RATLAM",Electrician (NSQF),100
1383,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - RATLAM, DIST - RATLAM",Electronics Mechanic (NSQF),24
1384,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - RATLAM, DIST - RATLAM",Fitter (NSQF),20
1385,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - RATLAM, DIST - RATLAM",Laboratory Assistant (Chemical Plant) (NSQF),20
1386,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - RATLAM, DIST - RATLAM",Machinist (NSQF),40
1387,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - RATLAM, DIST - RATLAM",Mechanic (Motor Vehicle) (NSQF),24
1388,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - RATLAM, DIST - RATLAM",Mechanic (Tractor) (NSQF),40
1389,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - RATLAM, DIST - RATLAM",Sewing Technology (Cutting & Tailoring) (NSQF),40
1390,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - RATLAM, DIST - RATLAM",Turner (NSQF),40
1391,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - RATLAM, DIST - RATLAM",Welder (NSQF),60
1392,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - RATLAM, DIST - RATLAM",Refrigeration And Air Conditioning Technician(NSQF),24
1393,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - RATLAM, DIST - RATLAM",Wood Work Technician (Carpenter)(NSQF),48
1394,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - ALOT, DIST - RATLAM",Computer Operator And Programming Assistant (NSQF),48
1395,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - ALOT, DIST - RATLAM",Electrician (NSQF),20
1396,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - ALOT, DIST - RATLAM",Fitter (NSQF),20
1397,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - ALOT, DIST - RATLAM",Mechanic Diesel (NSQF),24
1398,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - ALOT, DIST - RATLAM",Welder (NSQF),40
1399,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - ALOT, DIST - RATLAM",Surveyor ( Nsqf),24
1400,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - SAILANA, DIST - RATLAM",Computer Operator And Programming Assistant (NSQF),48
1401,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - SAILANA, DIST - RATLAM",Electrician (NSQF),20
1402,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - SAILANA, DIST - RATLAM",Fitter (NSQF),20
1403,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - SAILANA, DIST - RATLAM",Mechanic (Motor Vehicle) (NSQF),24
1404,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - SAILANA, DIST - RATLAM",Welder (NSQF),40
1405,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - BAJNA, DIST - RATLAM",Computer Operator And Programming Assistant (NSQF),48
1406,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - BAJNA, DIST - RATLAM",Electrician (NSQF),20
1407,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - BAJNA, DIST - RATLAM",Fitter (NSQF),20
1408,UJJAIN,RATLAM,ITI,Government,"GOVT ITI - BAJNA, DIST - RATLAM",Sewing Technology (Cutting & Tailoring) (NSQF),20
1409,UJJAIN,SHAJAPUR,ITI,Government,"GOVT ITI - KALAPIPAL, DIST - SHAJAPUR",Computer Operator And Programming Assistant (NSQF),24
1410,UJJAIN,SHAJAPUR,ITI,Government,"GOVT ITI - MOMAN BADODIYA, DIST - SHAJAPUR",Electrician (NSQF),20
1411,UJJAIN,SHAJAPUR,ITI,Government,"GOVT ITI - SHAJAPUR, DIST - SHAJAPUR",Computer Operator And Programming Assistant (NSQF),48
1412,UJJAIN,SHAJAPUR,ITI,Government,"GOVT ITI - SHAJAPUR, DIST - SHAJAPUR",Electrician (NSQF),40
1413,UJJAIN,SHAJAPUR,ITI,Government,"GOVT ITI - SHAJAPUR, DIST - SHAJAPUR",Electronics Mechanic (NSQF),24
1414,UJJAIN,SHAJAPUR,ITI,Government,"GOVT ITI - SHAJAPUR, DIST - SHAJAPUR",Fitter (NSQF),20
1415,UJJAIN,SHAJAPUR,ITI,Government,"GOVT ITI - SHAJAPUR, DIST - SHAJAPUR",Mechanic (Motor Vehicle) (NSQF),24
1416,UJJAIN,SHAJAPUR,ITI,Government,"GOVT ITI - SHAJAPUR, DIST - SHAJAPUR",Stenographer & Secretarial Assistant (Hindi) (NSQF),48
1417,UJJAIN,SHAJAPUR,ITI,Government,"GOVT ITI - SHAJAPUR, DIST - SHAJAPUR",Welder (NSQF),40
1418,UJJAIN,SHAJAPUR,ITI,Government,"GOVT ITI - SHAJAPUR, DIST - SHAJAPUR",Surveyor ( Nsqf),24
1419,UJJAIN,SHAJAPUR,ITI,Government,"GOVT ITI - SHAJAPUR, DIST - SHAJAPUR",Refrigeration And Air Conditioning Technician(NSQF),24
1420,UJJAIN,SHAJAPUR,ITI,Government,"GOVT ITI - SHUJALPUR, DIST - SHAJAPUR",Computer Operator And Programming Assistant (NSQF),24
1421,UJJAIN,SHAJAPUR,ITI,Government,"GOVT ITI - SHUJALPUR, DIST - SHAJAPUR",Electrician (NSQF),20
1422,UJJAIN,SHAJAPUR,ITI,Government,"GOVT ITI - SHUJALPUR, DIST - SHAJAPUR",Fashion Design & Technology (NSQF),20
1423,UJJAIN,SHAJAPUR,ITI,Government,"GOVT ITI - SHUJALPUR, DIST - SHAJAPUR",Fitter (NSQF),20
1424,UJJAIN,SHAJAPUR,ITI,Government,"GOVT ITI - SHUJALPUR, DIST - SHAJAPUR",Stenographer & Secretarial Assistant (Hindi) (NSQF),24
1425,UJJAIN,SHAJAPUR,ITI,Government,"GOVT ITI - SHUJALPUR, DIST - SHAJAPUR",Welder (NSQF),40
1426,UJJAIN,UJJAIN,ITI,Government,"GOVT ITI - TARANA, DIST - UJJAIN",Stenographer & Secretarial Assistant (Hindi) (NSQF),24
1427,UJJAIN,UJJAIN,ITI,Government,"GOVT ITI - GHATIYA, DIST - UJJAIN",Computer Operator And Programming Assistant (NSQF),24
1428,UJJAIN,UJJAIN,ITI,Government,"GOVT ITI - BADNAGAR, DIST - UJJAIN",Electrician (NSQF),20
1429,UJJAIN,UJJAIN,ITI,Government,"GOVT ITI - BADNAGAR, DIST - UJJAIN",Fitter (NSQF),20
1430,UJJAIN,UJJAIN,ITI,Government,"GOVT ITI - BADNAGAR, DIST - UJJAIN",Plumber (NSQF),48
1431,UJJAIN,UJJAIN,ITI,Government,"GOVT ITI - BADNAGAR, DIST - UJJAIN",Welder (NSQF),40
1432,UJJAIN,UJJAIN,ITI,Government,"GOVT ITI - MAHIDPUR, DIST - UJJAIN",Electrician (NSQF),20
1433,UJJAIN,UJJAIN,ITI,Government,"GOVT ITI - MAHIDPUR, DIST - UJJAIN",Electronics Mechanic (NSQF),24
1434,UJJAIN,UJJAIN,ITI,Government,"GOVT ITI - MAHIDPUR, DIST - UJJAIN",Fitter (NSQF),20
1435,UJJAIN,UJJAIN,ITI,Government,"GOVT ITI - MAHIDPUR, DIST - UJJAIN",Welder (NSQF),20
1436,UJJAIN,UJJAIN,ITI,Government,"GOVT ITI - MAHIDPUR, DIST - UJJAIN",Mechanic Electric Vehicle (NSQF),20
1437,UJJAIN,UJJAIN,ITI,Government,DIVISIONAL ITI UJJAIN,Computer Operator & Programming Assistant (Vi) (NSQF) दृष्टि बाधित,12
1438,UJJAIN,UJJAIN,ITI,Government,DIVISIONAL ITI UJJAIN,Computer Operator And Programming Assistant (NSQF),96
1439,UJJAIN,UJJAIN,ITI,Government,DIVISIONAL ITI UJJAIN,Draughtsman (Mechanical) (NSQF),24
1440,UJJAIN,UJJAIN,ITI,Government,DIVISIONAL ITI UJJAIN,Dress Making (NSQF),60
1441,UJJAIN,UJJAIN,ITI,Government,DIVISIONAL ITI UJJAIN,Electrician (NSQF),60
1442,UJJAIN,UJJAIN,ITI,Government,DIVISIONAL ITI UJJAIN,Electronics Mechanic (NSQF),48
1443,UJJAIN,UJJAIN,ITI,Government,DIVISIONAL ITI UJJAIN,Fashion Design & Technology (NSQF),60
1444,UJJAIN,UJJAIN,ITI,Government,DIVISIONAL ITI UJJAIN,Fitter (NSQF),40
1445,UJJAIN,UJJAIN,ITI,Government,DIVISIONAL ITI UJJAIN,Machinist (NSQF),40
1446,UJJAIN,UJJAIN,ITI,Government,DIVISIONAL ITI UJJAIN,Mason (Building Constructor) (NSQF),96
1447,UJJAIN,UJJAIN,ITI,Government,DIVISIONAL ITI UJJAIN,Mechanic (Motor Vehicle) (NSQF),48
1448,UJJAIN,UJJAIN,ITI,Government,DIVISIONAL ITI UJJAIN,Mechanic Diesel (NSQF),72
1449,UJJAIN,UJJAIN,ITI,Government,DIVISIONAL ITI UJJAIN,Painter General (NSQF),20
1450,UJJAIN,UJJAIN,ITI,Government,DIVISIONAL ITI UJJAIN,Plumber (NSQF),40
1451,UJJAIN,UJJAIN,ITI,Government,DIVISIONAL ITI UJJAIN,Stenographer & Secretarial Assistant (Hindi) (NSQF),96
1452,UJJAIN,UJJAIN,ITI,Government,DIVISIONAL ITI UJJAIN,Technician Mechatronics,24
1453,UJJAIN,UJJAIN,ITI,Government,DIVISIONAL ITI UJJAIN,Turner (NSQF),40
1454,UJJAIN,UJJAIN,ITI,Government,DIVISIONAL ITI UJJAIN,Internet Of Things (Smart City),48
1455,UJJAIN,UJJAIN,ITI,Government,DIVISIONAL ITI UJJAIN,Welder (NSQF),40
1456,UJJAIN,UJJAIN,ITI,Government,DIVISIONAL ITI UJJAIN,Surveyor ( Nsqf),24
1457,UJJAIN,UJJAIN,ITI,Government,DIVISIONAL ITI UJJAIN,Draughtsman (Civil) (NSQF),24
1458,UJJAIN,UJJAIN,ITI,Government,DIVISIONAL ITI UJJAIN,Milk & Milk Product Technician (NSQF),24
1459,UJJAIN,UJJAIN,ITI,Government,DIVISIONAL ITI UJJAIN,Refrigeration And Air Conditioning Technician(NSQF),24
1460,UJJAIN,UJJAIN,ITI,Government,DIVISIONAL ITI UJJAIN,Wood Work Technician (Carpenter)(NSQF),48
1461,UJJAIN,UJJAIN,ITI,Government,DIVISIONAL ITI UJJAIN,Computer Operator & Programming Assistant (Hi) (NSQF) श्रवण बाधित,12
1462,UJJAIN,UJJAIN,ITI,Government,"GOVT ITI - KHACHROD, DIST - UJJAIN",Computer Operator And Programming Assistant (NSQF),48
1463,UJJAIN,UJJAIN,ITI,Government,"GOVT ITI - KHACHROD, DIST - UJJAIN",Electrician (NSQF),20
1464,UJJAIN,UJJAIN,ITI,Government,"GOVT ITI - KHACHROD, DIST - UJJAIN",Fitter (NSQF),20
1465,UJJAIN,UJJAIN,ITI,Government,"GOVT ITI - KHACHROD, DIST - UJJAIN",Stenographer & Secretarial Assistant (Hindi) (NSQF),24
1466,UJJAIN,UJJAIN,ITI,Government,"GOVT ITI - KHACHROD, DIST - UJJAIN",Welder (NSQF),40
1467,BALAGHAT,SEONI,ITI,Private,"SATPUDA ITC, SEONI",ELECTRICIAN (NSQF),60
1468,BALAGHAT,SEONI,ITI,Private,"SATPUDA ITC, SEONI",FITTER (NSQF),20
1469,BALAGHAT,SEONI,ITI,Private,"SATPUDA ITC, SEONI",MECHANIC DIESEL (NSQF),72
1470,BALAGHAT,MANDLA,ITI,Private,SATPUDA ITC MAHARAJAPUR PONDI,ELECTRICIAN (NSQF),60
1471,BALAGHAT,MANDLA,ITI,Private,SATPUDA ITC MAHARAJAPUR PONDI,FITTER (NSQF),40
1472,BALAGHAT,MANDLA,ITI,Private,SATPUDA ITC MAHARAJAPUR PONDI,MECHANIC DIESEL (NSQF),72
1473,BALAGHAT,BALAGHAT,ITI,Private,SATPUDA ITC,ELECTRICIAN (NSQF),360
1474,BALAGHAT,BALAGHAT,ITI,Private,SATPUDA ITC,FITTER (NSQF),40
1475,BALAGHAT,BALAGHAT,ITI,Private,SATPUDA ITC,MECHANIC DIESEL (NSQF),72
1476,BALAGHAT,SEONI,ITI,Private,JAGDAMBA ITC,ELECTRICIAN (NSQF),40
1477,BALAGHAT,SEONI,ITI,Private,JAGDAMBA ITC,FITTER (NSQF),20
1478,BALAGHAT,BALAGHAT,ITI,Private,"SAKET PRIVATE ITI,",ELECTRICIAN (NSQF),20
1479,BALAGHAT,BALAGHAT,ITI,Private,WAINGANGA PRIVATE ITI,ELECTRICIAN (NSQF),120
1480,BALAGHAT,BALAGHAT,ITI,Private,WAINGANGA PRIVATE ITI,FITTER (NSQF),120
1481,BALAGHAT,BALAGHAT,ITI,Private,ARIHANT PVT. ITI BALAGHAT,ELECTRICIAN (NSQF),160
1482,BALAGHAT,BALAGHAT,ITI,Private,ARIHANT PVT. ITI BALAGHAT,FITTER (NSQF),20
1483,BALAGHAT,BALAGHAT,ITI,Private,BALAGHAT PVT. ITI BALAGHAT,ELECTRICIAN (NSQF),40
1484,BALAGHAT,BALAGHAT,ITI,Private,BALAGHAT PVT. ITI BALAGHAT,FITTER (NSQF),20
1485,BALAGHAT,BALAGHAT,ITI,Private,SHIVAM PVT. ITI BALAGHAT,ELECTRICIAN (NSQF),60
1486,BALAGHAT,BALAGHAT,ITI,Private,SHIVAM PVT. ITI BALAGHAT,FITTER (NSQF),20
1487,BALAGHAT,BALAGHAT,ITI,Private,LEELAWATI PVT. ITI BALAGHAT,ELECTRICIAN (NSQF),20
1488,BALAGHAT,BALAGHAT,ITI,Private,MAHAKOSHAL PVT. ITI BALAGHAT,ELECTRICIAN (NSQF),120
1489,BALAGHAT,BALAGHAT,ITI,Private,BALAJI PVT. ITI BALAGHAT,ELECTRICIAN (NSQF),60
1490,BALAGHAT,BALAGHAT,ITI,Private,DEVA AOUDYOGIK PVT. ITI BALAGHAT,ELECTRICIAN (NSQF),60
1491,BALAGHAT,BALAGHAT,ITI,Private,MAHARAN PRATAP PVT. ITI BALAGHAT,ELECTRICIAN (NSQF),60
1492,BALAGHAT,BALAGHAT,ITI,Private,MAHARAN PRATAP PVT. ITI BALAGHAT,FITTER (NSQF),40
1493,BALAGHAT,SEONI,ITI,Private,"VIVEKANAND PVT ITI KHURSARA,UGLI,KEOLARI",ELECTRICIAN (NSQF),60
1494,BALAGHAT,SEONI,ITI,Private,"VIVEKANAND PVT ITI KHURSARA,UGLI,KEOLARI",FITTER (NSQF),60
1495,BALAGHAT,BALAGHAT,ITI,Private,JIJAMATA PVT ITI,ELECTRICIAN (NSQF),40
1496,BALAGHAT,BALAGHAT,ITI,Private,JIJAMATA PVT ITI,FITTER (NSQF),20
1497,BALAGHAT,MANDLA,ITI,Private,SAHASTRA DHARA PVT ITI,ELECTRICIAN (NSQF),40
1498,BALAGHAT,BALAGHAT,ITI,Private,SIDDHESH PRIVATE INDUSTRIAL TRAINING INSTITUTE,ELECTRICIAN (NSQF),20
1499,BALAGHAT,SEONI,ITI,Private,ADARSH (PVT) ITI,ELECTRICIAN (NSQF),40
1500,BALAGHAT,SEONI,ITI,Private,URAG PRIVATE ITI,ELECTRICIAN (NSQF),20
1501,BALAGHAT,SEONI,ITI,Private,URAG PRIVATE ITI,FITTER (NSQF),20
1502,BALAGHAT,SEONI,ITI,Private,ABHYUDAY PRIVATE ITI,ELECTRICIAN (NSQF),60
1503,BALAGHAT,SEONI,ITI,Private,ABHYUDAY PRIVATE ITI,STENOGRAPHER & SECRETARIAL ASSISTANT (HINDI) (NSQF),72
1504,BALAGHAT,SEONI,ITI,Private,SHRISRISTHI PRIVATE ITI,ELECTRICIAN (NSQF),20
1505,BALAGHAT,SEONI,ITI,Private,SHRISRISTHI PRIVATE ITI,FITTER (NSQF),20
1506,BALAGHAT,SEONI,ITI,Private,MICT PRIVATE ITI,ELECTRICIAN (NSQF),20
1507,BALAGHAT,SEONI,ITI,Private,MICT PRIVATE ITI,HEALTH SANITARY INSPECTOR (NSQF),48
1508,BALAGHAT,BALAGHAT,ITI,Private,SATVIK PRIVATE ITI PIPARTOLA(HARDOL),COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),48
1509,BALAGHAT,BALAGHAT,ITI,Private,SATVIK PRIVATE ITI PIPARTOLA(HARDOL),ELECTRICIAN (NSQF),20
1510,BALAGHAT,BALAGHAT,ITI,Private,METRO PRIVATE ITI,ELECTRICIAN (NSQF),60
1511,BALAGHAT,BALAGHAT,ITI,Private,SKET PRIVATE ITI,ELECTRICIAN (NSQF),60
1512,BALAGHAT,BALAGHAT,ITI,Private,SWAMI VIVEKANAND PVT. ITI BALAGHAT,ELECTRICIAN (NSQF),200
1513,BALAGHAT,BALAGHAT,ITI,Private,SWAMI VIVEKANAND PVT. ITI BALAGHAT,FITTER (NSQF),20
1514,BALAGHAT,BALAGHAT,ITI,Private,MAHARANA PVT. ITI BALAGHAT,ELECTRICIAN (NSQF),60
1515,BALAGHAT,SEONI,ITI,Private,RAM RAMAN PVT ITI SEONI,ELECTRICIAN (NSQF),120
1516,BALAGHAT,SEONI,ITI,Private,SHRI PVT ITI DHARAKALA BARGHAT SEONI,ELECTRICIAN (NSQF),40
1517,BALAGHAT,SEONI,ITI,Private,AADI PVT.ITI SEONI,ELECTRICIAN (NSQF),40
1518,BALAGHAT,MANDLA,ITI,Private,MAA REWA PVT.ITI MANDLA,ELECTRICIAN (NSQF),40
1519,BALAGHAT,BALAGHAT,ITI,Private,SHRI BALAJI PRIVATE ITI,ELECTRICIAN (NSQF),140
1520,BALAGHAT,MANDLA,ITI,Private,GRAND MANDLA PRIVATE ITI,ELECTRICIAN (NSQF),60
1521,BALAGHAT,MANDLA,ITI,Private,GRAND MANDLA PRIVATE ITI,FITTER (NSQF),60
1522,BALAGHAT,BALAGHAT,ITI,Private,"NEW SATPUDA ITI ,KATANGI",ELECTRICIAN (NSQF),60
1523,BALAGHAT,BALAGHAT,ITI,Private,NEW SATPUTA ITI,ELECTRICIAN (NSQF),120
1524,BALAGHAT,SEONI,ITI,Private,SHIVAM PVT ITI SEONI,ELECTRICIAN (NSQF),20
1525,BALAGHAT,SEONI,ITI,Private,SHREE RAM(PVT.)ITI,ELECTRICIAN (NSQF),40
1526,BALAGHAT,BALAGHAT,ITI,Private,SHREE SHREE PRIVATE ITI,ELECTRICIAN (NSQF),80
1527,BALAGHAT,BALAGHAT,ITI,Private,SHREE SHREE PRIVATE ITI,FITTER (NSQF),20
1528,BALAGHAT,SEONI,ITI,Private,DPC PRIVATE IINDUSTRIAL TRAINING INSTITUTE,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),48
1529,BALAGHAT,SEONI,ITI,Private,DPC PRIVATE IINDUSTRIAL TRAINING INSTITUTE,STENOGRAPHER & SECRETARIAL ASSISTANT (HINDI) (NSQF),48
1530,BALAGHAT,SEONI,ITI,Private,SUNSHINE PRIVATE ITI,ELECTRICIAN (NSQF),40
1531,BALAGHAT,SEONI,ITI,Private,SUNSHINE PRIVATE ITI,HEALTH SANITARY INSPECTOR (NSQF),72
1532,BHOPAL,RAISEN,ITI,Private,"ASMITA PRIVATE ITI, DEORI, DIST. RAISEN",MECHANIC ELECTRIC VEHICLE (NSQF),24
1533,BHOPAL,RAISEN,ITI,Private,"ASMITA PRIVATE ITI, DEORI, DIST. RAISEN",SMARTPHONE TECHNICIAN CUM APP TESTER (NSQF),24
1534,BHOPAL,RAISEN,ITI,Private,"ASMITA PRIVATE ITI, DEORI, DIST. RAISEN",DRONE TECHNICIAN (NSQF),24
1535,BHOPAL,RAISEN,ITI,Private,"ASMITA PRIVATE ITI, DEORI, DIST. RAISEN",SOLAR TECHNICIAN (ELECTRICAL)(NSQF),20
1536,BHOPAL,BHOPAL,ITI,Private,MUNSHI HUSSAIN KHAN TECHNICAL INSTITUTE ITC,WOOD WORK TECHNICIAN (CARPENTER)(NSQF),24
1537,BHOPAL,BHOPAL,ITI,Private,MUNSHI HUSSAIN KHAN TECHNICAL INSTITUTE ITC,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),48
1538,BHOPAL,BHOPAL,ITI,Private,MUNSHI HUSSAIN KHAN TECHNICAL INSTITUTE ITC,ELECTRICIAN (NSQF),20
1539,BHOPAL,BHOPAL,ITI,Private,MUNSHI HUSSAIN KHAN TECHNICAL INSTITUTE ITC,FITTER (NSQF),60
1540,BHOPAL,BHOPAL,ITI,Private,MUNSHI HUSSAIN KHAN TECHNICAL INSTITUTE ITC,SEWING TECHNOLOGY (CUTTING & TAILORING) (NSQF),20
1541,BHOPAL,BHOPAL,ITI,Private,MUNSHI HUSSAIN KHAN TECHNICAL INSTITUTE ITC,WIREMAN (NSQF),20
1542,BHOPAL,BHOPAL,ITI,Private,MUNSHI HUSSAIN KHAN TECHNICAL INSTITUTE ITC,WELDER (NSQF),80
1543,BHOPAL,BHOPAL,ITI,Private,MUNSHI HUSSAIN KHAN TECHNICAL INSTITUTE ITC,DRAUGHTSMAN (CIVIL) (NSQF),24
1544,BHOPAL,BHOPAL,ITI,Private,MUNSHI HUSSAIN KHAN TECHNICAL INSTITUTE ITC,REFRIGERATION AND AIR CONDITIONING TECHNICIAN(NSQF),24
1545,BHOPAL,BHOPAL,ITI,Private,"PEOPLES ITC, PEOPLES CAMPUS BHANPUR BY PASS ROAD",COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),48
1546,BHOPAL,BHOPAL,ITI,Private,"PEOPLES ITC, PEOPLES CAMPUS BHANPUR BY PASS ROAD",LITHO-OFFSET MACHINE MINDER (NSQF),40
1547,BHOPAL,BHOPAL,ITI,Private,"PEOPLES ITC, PEOPLES CAMPUS BHANPUR BY PASS ROAD",PLATE MAKER-CUM-IMPOSITOR (NSQF),20
1548,BHOPAL,BETUL,ITI,Private,SATPUDA ITC,ELECTRICIAN (NSQF),180
1549,BHOPAL,BETUL,ITI,Private,SATPUDA ITC,FITTER (NSQF),80
1550,BHOPAL,BETUL,ITI,Private,SATPUDA ITC,MECHANIC DIESEL (NSQF),72
1551,BHOPAL,BETUL,ITI,Private,SUN RISE ITC,ELECTRICIAN (NSQF),40
1552,BHOPAL,BETUL,ITI,Private,SUN RISE ITC,FITTER (NSQF),40
1553,BHOPAL,RAISEN,ITI,Private,DEEKSHA ITC,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),48
1554,BHOPAL,RAISEN,ITI,Private,DEEKSHA ITC,ELECTRICIAN (NSQF),40
1555,BHOPAL,BHOPAL,ITI,Private,ADARSH PRIVATE ITI,ELECTRICIAN (NSQF),80
1556,BHOPAL,BHOPAL,ITI,Private,ADARSH PRIVATE ITI,FITTER (NSQF),40
1557,BHOPAL,BHOPAL,ITI,Private,ADARSH PRIVATE ITI,MECHANIC DIESEL (NSQF),48
1558,BHOPAL,BHOPAL,ITI,Private,BLEW PRIVATE ITI,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),48
1559,BHOPAL,BHOPAL,ITI,Private,BLEW PRIVATE ITI,DESK TOP PUBLISHING OPERATOR (NSQF),48
1560,BHOPAL,NARMADAPURAM,ITI,Private,MODEL PRIVATE ITI,ELECTRICIAN (NSQF),80
1561,BHOPAL,NARMADAPURAM,ITI,Private,MODEL PRIVATE ITI,FITTER (NSQF),40
1562,BHOPAL,NARMADAPURAM,ITI,Private,SHRI VIJAYLAXMI PRIVATE ITI,ELECTRICIAN (NSQF),40
1563,BHOPAL,NARMADAPURAM,ITI,Private,SHRI VIJAYLAXMI PRIVATE ITI,FITTER (NSQF),40
1564,BHOPAL,BETUL,ITI,Private,DR. RAM MANOHAR LOHIYA PRIVATE ITI,ELECTRICIAN (NSQF),40
1565,BHOPAL,BHOPAL,ITI,Private,DR. SHASHI SAVIOUR PRIVATE ITI,ELECTRICIAN (NSQF),20
1566,BHOPAL,BHOPAL,ITI,Private,DR. SHASHI SAVIOUR PRIVATE ITI,FITTER (NSQF),20
1567,BHOPAL,BHOPAL,ITI,Private,DR. SHASHI SAVIOUR PRIVATE ITI,WELDER (NSQF),40
1568,BHOPAL,BHOPAL,ITI,Private,KALCHURI PVT. ITI,ELECTRICIAN (NSQF),80
1569,BHOPAL,BHOPAL,ITI,Private,KALCHURI PVT. ITI,FITTER (NSQF),20
1570,BHOPAL,BHOPAL,ITI,Private,"RAJA BHOJ PVT. ITI,",ELECTRICIAN (NSQF),80
1571,BHOPAL,RAISEN,ITI,Private,SHIVAJI PRIVATE ITI,ELECTRICIAN (NSQF),20
1572,BHOPAL,RAISEN,ITI,Private,SHIVAJI PRIVATE ITI,FITTER (NSQF),20
1573,BHOPAL,RAISEN,ITI,Private,SHIVAJI PRIVATE ITI,WELDER (NSQF),40
1574,BHOPAL,BHOPAL,ITI,Private,UTKRIST PRIVATE ITI,ELECTRICIAN (NSQF),20
1575,BHOPAL,BHOPAL,ITI,Private,UTKRIST PRIVATE ITI,FITTER (NSQF),20
1576,BHOPAL,BHOPAL,ITI,Private,UTKRIST PRIVATE ITI,WELDER (NSQF),40
1577,BHOPAL,RAISEN,ITI,Private,GURU KRIPA PRIVATE ITI,ELECTRICIAN (NSQF),20
1578,BHOPAL,RAISEN,ITI,Private,GURU KRIPA PRIVATE ITI,FITTER (NSQF),20
1579,BHOPAL,BHOPAL,ITI,Private,"ASHOKA PVT ITI,KOLUA KHURD BHOPAL",DRAUGHTSMAN (MECHANICAL) (NSQF),48
1580,BHOPAL,BHOPAL,ITI,Private,"ASHOKA PVT ITI,KOLUA KHURD BHOPAL",ELECTRICIAN (NSQF),80
1581,BHOPAL,BHOPAL,ITI,Private,"ASHOKA PVT ITI,KOLUA KHURD BHOPAL",FITTER (NSQF),40
1582,BHOPAL,BHOPAL,ITI,Private,"ASHOKA PVT ITI,KOLUA KHURD BHOPAL",MECHANIC DIESEL (NSQF),96
1583,BHOPAL,BHOPAL,ITI,Private,"ASHOKA PVT ITI,KOLUA KHURD BHOPAL",WELDER (NSQF),80
1584,BHOPAL,BHOPAL,ITI,Private,"ASHOKA PVT ITI,KOLUA KHURD BHOPAL",SURVEYOR ( NSQF),24
1585,BHOPAL,BHOPAL,ITI,Private,"ASHOKA PVT ITI,KOLUA KHURD BHOPAL",DRAUGHTSMAN (CIVIL) (NSQF),24
1586,BHOPAL,BETUL,ITI,Private,"VARDHAMAN PVT.ITI,GOTHANA,BETUL,DISTT.BETUL",ELECTRICIAN (NSQF),80
1587,BHOPAL,BETUL,ITI,Private,"VARDHAMAN PVT.ITI,GOTHANA,BETUL,DISTT.BETUL",FITTER (NSQF),40
1588,BHOPAL,BETUL,ITI,Private,"BALAJI PRIVATE ITI,SONAGHATI,DISTT.BETUL",ELECTRICIAN (NSQF),60
1589,BHOPAL,BETUL,ITI,Private,"BALAJI PRIVATE ITI,SONAGHATI,DISTT.BETUL",FITTER (NSQF),40
1590,BHOPAL,SEHORE,ITI,Private,MANTHAN INDUSTRAIL TRAINING CENTER AMLAHA,COMPUTER OPERATOR AND PROGRAMMING ASSISTANT (NSQF),72
1591,BHOPAL,SEHORE,ITI,Private,MANTHAN INDUSTRAIL TRAINING CENTER AMLAHA,ELECTRICIAN (NSQF),100
1592,BHOPAL,SEHORE,ITI,Private,MANTHAN INDUSTRAIL TRAINING CENTER AMLAHA,FITTER (NSQF),100
1593,BHOPAL,SEHORE,ITI,Private,MANTHAN INDUSTRAIL TRAINING CENTER AMLAHA,MECHANIC DIESEL (NSQF),72
